video_id,start_time,end_time,filename,phrase,word_boundaries,neg_files,num_frames,score,correct_2spk,correct_4spk,correct_6spk
tpKUM_rSXhI,282.0792,287.3992,tpKUM_rSXhI_282.079200-287.399200/00000,mean the variety of life on earth at all of its levels from genes to,"[['mean', 0, 8], ['the', 15, 17], ['variety', 18, 32], ['of', 33, 35], ['life', 36, 42], ['on', 45, 48], ['earth', 51, 57], ['at', 71, 73], ['all', 75, 78], ['of', 79, 80], ['its', 82, 85], ['levels', 87, 98], ['from', 113, 118], ['genes', 121, 130], ['to', 131, 133]]","['VG5ZOOb5T9o_260.992689-266.312689/00000', 'r0elO0q-O6I_32.160000-37.560000/00000', '7qexZo5TZpE_69.428000-74.708000/00000', 'KABmuIT1X6k_227.685100-233.125100/00000', '39cUQgKVnuo_193.878333-199.318333/00000']",136,"[0.9592392, 0.8583117, 0.8552009]",1.0,1.0,1.0
D8PHz7GfZrY,274.393333,277.393333,D8PHz7GfZrY_274.393333-277.393333/00000,instructors dining area and they had drill instructor,"[['instructors', 0, 15], ['dining', 16, 24], ['area', 27, 34], ['and', 46, 48], ['they', 49, 51], ['had', 52, 56], ['drill', 57, 62], ['instructor', 63, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,"[0.9344335, 0.9102867, 0.89539886]",1.0,1.0,1.0
jIwyH7h_aks,235.1546,237.1146,jIwyH7h_aks_235.154600-237.114600/00000,dispatch location either somewhere in the middle,"[['dispatch', 0, 10], ['location', 11, 22], ['either', 26, 30], ['somewhere', 31, 36], ['in', 38, 39], ['the', 40, 41], ['middle', 42, 49]]","['IG7xDUyOqmU_106.208000-108.208000/00000', '9abjsU7ibvE_283.341100-285.301100/00000', 'acu6sf807QQ_141.774167-143.694167/00000', 'bwmWHV79vTQ_55.260267-57.220267/00000', 'ulLwMrZ-_Jo_159.542300-161.462300/00000']",51,,,,
b_h1gqigmkM,245.84,252.44,b_h1gqigmkM_245.840000-252.440000/00000,was a testament of proving that there might be true value in the broad midmarket,"[['was', 0, 7], ['a', 8, 9], ['testament', 11, 27], ['of', 35, 37], ['proving', 41, 51], ['that', 53, 57], ['there', 58, 62], ['might', 63, 68], ['be', 69, 73], ['true', 76, 81], ['value', 83, 97], ['in', 107, 111], ['the', 126, 129], ['broad', 131, 144], ['midmarket', 147, 165]]","['_cAnxB-VnLM_18.520000-25.040000/00000', 'oNV0SJoxrQY_220.253278-226.733278/00000', 'udhNUs5BBHw_224.016367-230.456367/00000', 'DVg5fb_e_aQ_173.353100-179.913100/00000', 'dqt6uzGyGj8_291.781267-298.061267/00000']",165,"[0.992292, 0.99048024, 0.94094926]",1.0,1.0,1.0
p5kMp9e-7kU,262.382,267.062,p5kMp9e-7kU_262.382000-267.062000/00000,life lessons that surround us at all times and ive always been extremely extremely curious,"[['life', 0, 4], ['lessons', 5, 11], ['that', 12, 15], ['surround', 16, 23], ['us', 24, 25], ['at', 26, 30], ['all', 30, 33], ['times', 34, 43], ['and', 45, 48], ['ive', 59, 67], ['always', 70, 75], ['been', 76, 80], ['extremely', 81, 95], ['extremely', 96, 105], ['curious', 107, 117]]","['uzgdaJCf0Mk_229.006933-233.646933/00000', 'SIUXzHU2fHE_180.120000-184.800000/00000', '28LMoYP2CB8_205.353333-209.993333/00000', 'irP5RCdpilc_161.320200-165.920200/00000', 'LgyPB9SK-jY_191.576167-196.136167/00000']",118,"[0.9773935, 0.77984715, 0.6359415]",1.0,1.0,1.0
_1NZnypGpvg,218.8898,220.7698,_1NZnypGpvg_218.889800-220.769800/00000,you you have just told,"[['you', 0, 9], ['you', 9, 11], ['have', 27, 30], ['just', 31, 36], ['told', 39, 47]]","['4LrBiH96so4_296.761933-298.601933/00000', 'SFYAMA7NzvA_186.158000-188.038000/00001', 'G8EEcKGegPA_230.620000-232.500000/00001', 'qGUG89cXB7s_107.572167-109.412167/00000', 'vakvdtCNLHI_101.080000-103.000000/00000']",49,,,,
SgIpComCo48,140.589856,143.389856,SgIpComCo48_140.589856-143.389856/00000,take your favorite moral norm gay,"[['take', 0, 5], ['your', 6, 10], ['favorite', 13, 25], ['moral', 32, 41], ['norm', 43, 52], ['gay', 64, 70]]","['7ygifPlY2dM_141.900400-144.700400/00000', 'kKLNfnKgjNI_74.263967-77.063967/00000', '4Q207Z-HkUo_60.600000-63.440000/00000', '6EUq0VJb1_c_151.163467-153.963467/00000', 'xeAdUEIb_ys_70.480000-73.280000/00000']",72,,,,
S2EpVxrt1bw,47.44,54.56,S2EpVxrt1bw_47.440000-54.560000/00000,hey guys its liesl from langmaster learning system and i received some,"[['hey', 0, 3], ['guys', 3, 12], ['its', 60, 64], ['liesl', 66, 76], ['from', 84, 88], ['langmaster', 89, 104], ['learning', 105, 112], ['system', 113, 121], ['and', 122, 123], ['i', 160, 164], ['received', 165, 174], ['some', 174, 178]]","['oC2487XIqc4_110.820367-117.940367/00000', 'BIZt-4B0Xr0_240.513567-247.513567/00000', 'm77PxYVWBaA_286.552000-294.072000/00000', 'DVg5fb_e_aQ_173.353100-179.913100/00000', 'b_h1gqigmkM_245.840000-252.440000/00000']",179,"[0.9811149, 0.94778275, 0.44259012]",1.0,1.0,0.0
xBtZWc35yH0,97.48,100.48,xBtZWc35yH0_97.480000-100.480000/00000,here so theres another style that i,"[['here', 0, 8], ['so', 21, 27], ['theres', 29, 38], ['another', 41, 54], ['style', 56, 65], ['that', 66, 70], ['i', 73, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
_1NZnypGpvg,249.207833,252.607833,_1NZnypGpvg_249.207833-252.607833/00000,spoke up for me just like one of your children would feel that to,"[['spoke', 0, 10], ['up', 13, 15], ['for', 16, 19], ['me', 20, 26], ['just', 39, 44], ['like', 45, 48], ['one', 50, 52], ['of', 53, 54], ['your', 55, 58], ['children', 59, 67], ['would', 68, 72], ['feel', 73, 77], ['that', 78, 82], ['to', 83, 85]]","['X7_TUtpbCBk_94.423267-97.823267/00000', 'atxtQBahe_c_265.619000-268.939000/00000', '-FnK36ZXdNw_120.320000-123.720000/00000', 'QnySWW7xRBA_101.020000-104.460000/00000', 'FLhuFKCiX0A_266.228333-269.788333/00000']",87,"[0.7819637, 0.46949267, 0.40587962]",0.0,0.0,0.0
auqI-xQTrGI,228.293333,230.293333,auqI-xQTrGI_228.293333-230.293333/00000,about the next steps in coordinating my,"[['about', 0, 7], ['the', 9, 11], ['next', 13, 18], ['steps', 19, 28], ['in', 29, 31], ['coordinating', 32, 46], ['my', 47, 50]]","['zA8_hWE9Qrs_57.651000-59.651000/00000', '1NIuXFu5QuA_94.730200-96.730200/00000', 'EYMOAU07c9M_243.766000-245.766000/00000', 'v7uM_JArHNQ_196.627600-198.627600/00000', 'qfWMtXJ00Ks_191.688900-193.688900/00000']",52,,,,
LFx0s3odCx8,215.09,216.81,LFx0s3odCx8_215.090000-216.810000/00000,opened we could set up all the,"[['opened', 0, 9], ['we', 18, 20], ['could', 21, 25], ['set', 26, 31], ['up', 32, 35], ['all', 37, 40], ['the', 41, 43]]","['WSH8Utmak58_56.823000-58.503000/00000', '6b8aekOT3Po_197.302167-199.022167/00000', 'D9SH2gYhxTs_158.004033-159.724033/00000', 'MDaRpgsPRQI_135.127567-136.807567/00000', 'URuRrgR0Auo_241.926433-243.646433/00000']",45,,,,
WERPmC39OTE,263.3428,268.9828,WERPmC39OTE_263.342800-268.982800/00000,to church if you want to address or start putting in action,"[['to', 0, 2], ['church', 3, 11], ['if', 45, 47], ['you', 55, 59], ['want', 61, 65], ['to', 66, 69], ['address', 71, 81], ['or', 118, 120], ['start', 120, 125], ['putting', 126, 131], ['in', 132, 133], ['action', 135, 141]]","['qJMcm3PCPRc_23.577000-29.257000/00000', '_ZvGsdSm4mo_169.073333-174.753333/00000', 'yDMVqJL5tzY_216.940000-222.660000/00000', '8VttJ5rTwcM_164.704000-170.424000/00000', 'd0DHbN-bLSM_226.702400-232.182400/00000']",143,"[0.5729352, 0.43567592, 0.40438867]",0.0,0.0,0.0
6EUq0VJb1_c,151.243467,155.963467,6EUq0VJb1_c_151.243467-155.963467/00000,this curriculum for these computers that will eventually be sent out all over,"[['this', 0, 4], ['curriculum', 5, 19], ['for', 26, 29], ['these', 31, 36], ['computers', 38, 52], ['that', 61, 63], ['will', 64, 68], ['eventually', 70, 82], ['be', 83, 86], ['sent', 87, 93], ['out', 95, 98], ['all', 105, 108], ['over', 113, 118]]","['OogSLKH14zs_156.114822-160.874822/00001', 'ndDHRY4pTqo_127.679567-132.399567/00001', 'sW9sr2_Z5kk_270.200000-275.200000/00000', 'AaWFxbOoTXU_286.459267-291.259267/00000', '5ya-Bk4bxt0_104.120000-108.960000/00000']",121,"[0.73162276, 0.51891476, 0.46953204]",1.0,1.0,1.0
HdFjhG_Qzms,270.6,274.72,HdFjhG_Qzms_270.600000-274.720000/00000,hope will be more cost effective but i have to admit we,"[['hope', 0, 6], ['will', 16, 21], ['be', 22, 26], ['more', 33, 37], ['cost', 38, 43], ['effective', 45, 54], ['but', 55, 59], ['i', 69, 70], ['have', 71, 75], ['to', 75, 77], ['admit', 78, 82], ['we', 101, 103]]","['IE6-u6N5oE8_140.126533-144.246533/00000', 'MDL85fzdc1g_31.524667-35.684667/00000', 'H05ah82huZY_211.900000-216.020000/00001', 'kJMfvVShns0_227.268500-231.388500/00000', 'u1pCbf_RmxQ_217.593333-221.793333/00000']",106,"[0.98472124, 0.9817422, 0.6223115]",1.0,1.0,1.0
RUkln2Qd_zo,167.128,170.048,RUkln2Qd_zo_167.128000-170.048000/00000,like tuna fish or salmon and or,"[['like', 0, 5], ['tuna', 7, 14], ['fish', 15, 22], ['or', 24, 27], ['salmon', 41, 53], ['and', 59, 63], ['or', 68, 73]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
Ydz4Az9aeiY,82.335067,86.215067,Ydz4Az9aeiY_82.335067-86.215067/00000,that moment you need to do one ultra important thing you know what,"[['that', 0, 5], ['moment', 6, 13], ['you', 20, 23], ['need', 24, 28], ['to', 28, 29], ['do', 31, 33], ['one', 40, 44], ['ultra', 56, 65], ['important', 66, 77], ['thing', 77, 83], ['you', 90, 91], ['know', 92, 94], ['what', 95, 97]]","['U52dD0tegsA_203.208000-207.088000/00000', 'rbnipg_DsJk_151.696533-155.616533/00000', 'WRadGRdkAIQ_172.940000-176.780000/00000', 'v7uM_JArHNQ_99.392067-103.232067/00000', 'b-X0zeRm-NQ_257.328133-261.248133/00000']",99,"[0.67240036, 0.92353827, 0.56748044]",1.0,0.0,0.0
gRwzoWCwKVA,247.12,250.04,gRwzoWCwKVA_247.120000-250.040000/00000,star treatment and stardom of sweets,"[['star', 0, 9], ['treatment', 10, 21], ['and', 23, 25], ['stardom', 28, 39], ['of', 45, 47], ['sweets', 63, 73]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
7ygifPlY2dM,145.4604,148.3404,7ygifPlY2dM_145.460400-148.340400/00000,action you must write action in,"[['action', 0, 9], ['you', 18, 22], ['must', 25, 33], ['write', 35, 43], ['action', 51, 62], ['in', 68, 72]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
f5MRdaM-E0g,51.304,54.304,f5MRdaM-E0g_51.304000-54.304000/00000,to grow as technology grows because thats kind,"[['to', 0, 2], ['grow', 5, 15], ['as', 23, 27], ['technology', 29, 44], ['grows', 45, 51], ['because', 53, 61], ['thats', 61, 70], ['kind', 71, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
ndDHRY4pTqo,127.679567,132.399567,ndDHRY4pTqo_127.679567-132.399567/00001,paratexts are those things that are in the proximity of the text and,"[['paratexts', 0, 13], ['are', 15, 18], ['those', 19, 24], ['things', 25, 31], ['that', 32, 34], ['are', 35, 37], ['in', 38, 40], ['the', 40, 42], ['proximity', 43, 61], ['of', 79, 81], ['the', 82, 84], ['text', 86, 95], ['and', 114, 118]]","['OogSLKH14zs_156.114822-160.874822/00001', 'sW9sr2_Z5kk_270.200000-275.200000/00000', '6EUq0VJb1_c_151.243467-155.963467/00000', 'AaWFxbOoTXU_286.459267-291.259267/00000', '5ya-Bk4bxt0_104.120000-108.960000/00000']",121,"[0.72234476, 0.52467555, 0.3268845]",0.0,0.0,0.0
mTt7D2ww-0g,22.88,24.88,mTt7D2ww-0g_22.880000-24.880000/00000,but using table d you can manually,"[['but', 0, 6], ['using', 13, 19], ['table', 19, 27], ['d', 27, 31], ['you', 31, 34], ['can', 34, 38], ['manually', 39, 50]]","['auqI-xQTrGI_228.293333-230.293333/00000', 'zA8_hWE9Qrs_57.651000-59.651000/00000', '1NIuXFu5QuA_94.730200-96.730200/00000', 'EYMOAU07c9M_243.766000-245.766000/00000', 'v7uM_JArHNQ_196.627600-198.627600/00000']",52,,,,
WSH8Utmak58,228.754,231.594,WSH8Utmak58_228.754000-231.594000/00000,to be more confident competent and higher in,"[['to', 0, 6], ['be', 6, 7], ['more', 8, 12], ['confident', 14, 30], ['competent', 34, 48], ['and', 60, 62], ['higher', 63, 68], ['in', 69, 71]]","['zA8_hWE9Qrs_241.246000-244.086000/00000', 'Fnl7SI2KlbM_115.040000-117.920000/00001', '8ingHnmvfAY_32.270200-35.110200/00000', 'OtVgSl6hA28_227.960000-230.840000/00000', 'u3xzUzBp4BE_202.127067-204.967067/00000']",73,,,,
WRadGRdkAIQ,172.94,176.78,WRadGRdkAIQ_172.940000-176.780000/00000,a passionate open source developer whos really contributing a lot to the open science framework now,"[['a', 0, 1], ['passionate', 2, 9], ['open', 10, 14], ['source', 14, 19], ['developer', 19, 27], ['whos', 28, 32], ['really', 32, 38], ['contributing', 39, 59], ['a', 60, 60], ['lot', 62, 65], ['to', 65, 67], ['the', 67, 69], ['open', 69, 73], ['science', 74, 80], ['framework', 81, 90], ['now', 91, 96]]","['v7uM_JArHNQ_99.392067-103.232067/00000', 'KJqsyoVYdLw_175.673000-179.673000/00000', 'EuHPOR3NTbM_34.231800-38.031800/00000', 'Ydz4Az9aeiY_82.335067-86.215067/00000', '5GXOJPKidrA_246.438367-250.198367/00000']",98,"[0.98645186, 0.6082744, 0.44095686]",1.0,0.0,0.0
DLhv1X4VryA,55.4,57.04,DLhv1X4VryA_55.400000-57.040000/00000,the term because they just get,"[['the', 0, 1], ['term', 3, 10], ['because', 11, 29], ['they', 30, 33], ['just', 34, 37], ['get', 38, 41]]","['9wX1R7MQ83M_290.773000-292.373000/00000', 'VcLfCrH-nqs_97.383467-98.983467/00000', 'IOF-hp9gqao_49.769600-51.369600/00000', '28LMoYP2CB8_69.293333-70.893333/00000', '_ULyHl0Nd1o_124.015667-125.615667/00001']",42,,,,
CPvrxs7HUXg,70.6089,72.5689,CPvrxs7HUXg_70.608900-72.568900/00000,further even though people like,"[['further', 0, 10], ['even', 31, 34], ['though', 35, 39], ['people', 40, 45], ['like', 46, 49]]","['gD5ciEMMTB8_117.400000-119.360000/00000', '2zcZGcygoqg_90.920000-92.840000/00000', 'uxriD2UTmDs_123.425000-125.305000/00000', '14voWHiySSY_244.446000-246.366000/00000', 'f2gbU9Q5Rh8_132.230900-134.110900/00000']",50,,,,
EYMOAU07c9M,243.766,245.766,EYMOAU07c9M_243.766000-245.766000/00000,but central part of our mission my mission,"[['but', 0, 2], ['central', 2, 8], ['part', 8, 11], ['of', 12, 13], ['our', 14, 17], ['mission', 18, 24], ['my', 37, 42], ['mission', 43, 50]]","['auqI-xQTrGI_228.293333-230.293333/00000', 'zA8_hWE9Qrs_57.651000-59.651000/00000', '1NIuXFu5QuA_94.730200-96.730200/00000', 'v7uM_JArHNQ_196.627600-198.627600/00000', 'qfWMtXJ00Ks_191.688900-193.688900/00000']",52,,,,
eWt2ibTKdFI,44.377,47.897,eWt2ibTKdFI_44.377000-47.897000/00000,and your tongues tied down so thats before birth theres,"[['and', 0, 3], ['your', 5, 8], ['tongues', 8, 15], ['tied', 15, 21], ['down', 22, 29], ['so', 33, 46], ['thats', 49, 55], ['before', 67, 76], ['birth', 77, 82], ['theres', 83, 88]]","['TvteDoRSRr8_61.049956-64.569956/00000', 'OlAO9Ho-N58_106.623800-110.223800/00000', 'YsgC5214VVQ_211.369800-214.849800/00000', 'auqI-xQTrGI_226.533333-230.133333/00000', 'UPA_K0ehpPk_5.910000-9.430000/00000']",91,"[0.7489612, 0.32678172, 0.23915805]",1.0,0.0,0.0
HIYDP2LUUBg,134.866867,137.786867,HIYDP2LUUBg_134.866867-137.786867/00000,you press halfway down on the,"[['you', 0, 5], ['press', 15, 22], ['halfway', 26, 38], ['down', 39, 47], ['on', 47, 48], ['the', 71, 73]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
36sv6Ht_y1w,94.0,95.88,36sv6Ht_y1w_94.000000-95.880000/00000,and things and so every,"[['and', 0, 3], ['things', 4, 8], ['and', 34, 36], ['so', 36, 39], ['every', 42, 47]]","['Ydz4Az9aeiY_275.043267-276.883267/00000', 'ygQOmVVfAeY_39.819500-41.659500/00000', 'yY25iPNFvIU_79.683333-81.523333/00000', 'Ydz4Az9aeiY_70.143167-71.983167/00000', 'DKRkxGpono0_131.406667-133.246667/00000']",48,,,,
1RIA3xdBOl4,64.71,67.47,1RIA3xdBOl4_64.710000-67.470000/00000,us just a bigger picture and a bigger understanding of everything thats,"[['us', 0, 2], ['just', 3, 7], ['a', 9, 10], ['bigger', 10, 16], ['picture', 17, 24], ['and', 24, 26], ['a', 27, 27], ['bigger', 28, 33], ['understanding', 34, 47], ['of', 48, 50], ['everything', 55, 64], ['thats', 64, 69]]","['q1uvlXzRr-M_212.200000-215.040000/00000', '1Ifv_9s7LSA_250.880000-253.680000/00000', 'VatdgxYB9c0_215.200000-218.000000/00000', 'JRA2vrX7f9Y_236.240000-239.040000/00000', 'qjDEzKJ8OJM_112.360000-115.160000/00000']",71,"[0.99579513, 0.6485784, 0.6482725]",1.0,1.0,1.0
0iRZiM4reRk,138.343233,140.143233,0iRZiM4reRk_138.343233-140.143233/00000,thought of with the consumer marketing lens,"[['thought', 0, 6], ['of', 7, 9], ['with', 10, 13], ['the', 13, 15], ['consumer', 16, 27], ['marketing', 28, 37], ['lens', 38, 45]]","['P6myrg6QCLk_65.965900-67.765900/00000', 'x9hSsX9sTOs_54.449800-56.249800/00000', 'LXbUrJ59NVc_75.511400-77.311400/00000', 'w7wgIZJsUUI_101.438333-103.238333/00000', '5LnLIV7cB3c_278.964000-280.764000/00000']",47,"[0.9984205, 0.9883409, 0.5520666]",1.0,1.0,1.0
JRA2vrX7f9Y,210.12,213.12,JRA2vrX7f9Y_210.120000-213.120000/00000,competitors dont have so its a win,"[['competitors', 0, 11], ['dont', 12, 17], ['have', 18, 24], ['so', 27, 33], ['its', 49, 66], ['a', 67, 68], ['win', 69, 75]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
ulsh4MDFOnc,35.983,39.983,ulsh4MDFOnc_35.983000-39.983000/00000,do today so were going to start with one and three quarters,"[['do', 0, 1], ['today', 1, 8], ['so', 23, 25], ['were', 25, 28], ['going', 28, 31], ['to', 31, 33], ['start', 34, 42], ['with', 52, 59], ['one', 79, 82], ['and', 84, 86], ['three', 87, 91], ['quarters', 92, 100]]","['UewMoWZPrkk_73.985367-77.985367/00000', 'KweiHPE4Ftg_91.223267-95.183267/00000', '9lbGrht60TY_105.213333-109.213333/00000', 'wCNyuLdwUxI_81.516000-85.516000/00000', 'f6dzxEHnb60_127.916711-131.876711/00000']",102,"[0.8268673, 0.8124743, 0.8059728]",1.0,0.0,0.0
VcLfCrH-nqs,97.383467,98.983467,VcLfCrH-nqs_97.383467-98.983467/00000,really getting frustrated with the,"[['really', 0, 6], ['getting', 6, 12], ['frustrated', 14, 26], ['with', 29, 35], ['the', 37, 40]]","['DLhv1X4VryA_55.400000-57.040000/00000', '9wX1R7MQ83M_290.773000-292.373000/00000', 'IOF-hp9gqao_49.769600-51.369600/00000', '28LMoYP2CB8_69.293333-70.893333/00000', '_ULyHl0Nd1o_124.015667-125.615667/00001']",42,"[0.9997662, 0.9712327, 0.93121135]",1.0,1.0,1.0
5GXOJPKidrA,246.438367,250.198367,5GXOJPKidrA_246.438367-250.198367/00000,a daily candy meets personal personal finance yeah and its,"[['a', 0, 1], ['daily', 5, 14], ['candy', 15, 28], ['meets', 30, 38], ['personal', 45, 54], ['personal', 55, 66], ['finance', 67, 78], ['yeah', 80, 86], ['and', 88, 90], ['its', 92, 94]]","['KJqsyoVYdLw_175.673000-179.673000/00000', 'EuHPOR3NTbM_34.231800-38.031800/00000', 'tQGXUc9g4Bo_164.595167-168.355167/00001', 'hX0g4PctYv0_211.000000-214.840000/00000', 'lRG5o4FKeI0_198.489267-202.289267/00000']",97,"[0.55074424, 0.5389521, 0.45072883]",1.0,1.0,1.0
1LPZkXvxQAE,83.975867,88.015867,1LPZkXvxQAE_83.975867-88.015867/00000,the red it would show you the voltage of your battery how much,"[['the', 0, 2], ['red', 4, 10], ['it', 25, 26], ['would', 27, 31], ['show', 33, 38], ['you', 39, 42], ['the', 43, 45], ['voltage', 47, 58], ['of', 70, 71], ['your', 72, 76], ['battery', 77, 85], ['how', 93, 96], ['much', 97, 101]]","['2h6D7nI2ur0_257.603933-261.643933/00000', 'dJbpHukiQ7I_212.116533-216.156533/00000', 'OlAO9Ho-N58_36.709367-40.789367/00000', 'ulsh4MDFOnc_35.983000-39.983000/00000', 'eyBM3CsbUMI_111.614000-115.694000/00000']",103,"[0.6546769, 0.6002351, 0.5482683]",0.0,0.0,0.0
KABmuIT1X6k,227.6851,233.1251,KABmuIT1X6k_227.685100-233.125100/00000,that you have personally cultivated people youve personally cultivated what i mean is if you,"[['that', 0, 3], ['you', 4, 8], ['have', 9, 13], ['personally', 17, 31], ['cultivated', 39, 55], ['people', 71, 78], ['youve', 78, 83], ['personally', 83, 93], ['cultivated', 94, 105], ['what', 111, 115], ['i', 116, 117], ['mean', 118, 122], ['is', 124, 126], ['if', 128, 130], ['you', 132, 136]]","['39cUQgKVnuo_193.878333-199.318333/00000', 'r0elO0q-O6I_32.160000-37.560000/00000', 'd0DHbN-bLSM_226.702400-232.182400/00000', 'ASZbArr7vdI_144.372367-149.852367/00000', 'VG5ZOOb5T9o_260.992689-266.312689/00000']",138,"[0.8510596, 0.8853495, 0.8403132]",0.0,0.0,0.0
lNGtzaocsAA,204.8822,208.0822,lNGtzaocsAA_204.882200-208.082200/00000,into overdrive ever since the destruction of the library in,"[['into', 0, 2], ['overdrive', 3, 15], ['ever', 17, 21], ['since', 22, 29], ['the', 49, 51], ['destruction', 52, 63], ['of', 64, 65], ['the', 66, 68], ['library', 69, 78], ['in', 78, 80]]","['yFEb4BME4tE_264.640000-267.880000/00000', 'ovBNZQcqqhQ_150.320000-153.560000/00000', 'v7uM_JArHNQ_26.045333-29.285333/00000', 'UKSXKQql8Gg_284.697067-287.857067/00000', 'jOMiJN-_KzI_150.320000-153.440000/00000']",82,"[0.9002458, 0.76956284, 0.74102783]",1.0,0.0,0.0
u1pCbf_RmxQ,217.593333,221.793333,u1pCbf_RmxQ_217.593333-221.793333/00000,want to upgrade to a mocha pro you should upgrade to v3 because the new roto tools,"[['want', 0, 3], ['to', 4, 4], ['upgrade', 6, 13], ['to', 14, 17], ['a', 18, 18], ['mocha', 19, 25], ['pro', 26, 33], ['you', 40, 42], ['should', 43, 48], ['upgrade', 49, 61], ['to', 62, 69], ['v3', 69, 70], ['because', 78, 86], ['the', 87, 89], ['new', 90, 93], ['roto', 94, 98], ['tools', 99, 105]]","['J23CEMM9r7w_194.360433-198.520433/00001', '7vxBX-ZzgCk_121.580100-125.780100/00000', 'IE6-u6N5oE8_140.126533-144.246533/00000', 'HdFjhG_Qzms_270.600000-274.720000/00000', 'IQMIZ96UQR0_16.853467-21.093467/00000']",107,"[0.92037714, 0.8451172, 0.8096605]",1.0,0.0,0.0
